CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count
710004933,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3
753606108,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3
710940183,49,F,3,Graduate,Married,Less than $40K,Blue,38,6
718927533,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5
719337408,63,M,0,High School,Married,$60K - $80K,Blue,36,6
772308408,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6
712981383,44,F,4,College,Married,Less than $40K,Silver,37,3
790099758,40,M,3,High School,Married,$40K - $60K,Blue,33,4
709547658,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5
778770783,42,M,4,High School,Married,$80K - $120K,Blue,30,6
713134458,54,M,3,High School,Married,$120K +,Blue,43,4
712159083,58,F,4,Unknown,Married,Less than $40K,Blue,46,2
713639958,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5
771180033,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6
717916758,67,F,0,Unknown,Married,Unknown,Blue,56,4
711089733,50,F,2,College,Divorced,Less than $40K,Blue,36,3
716988633,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6
779031033,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6
716302383,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3
718281408,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3
721333233,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4
794496033,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6
710519433,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3
814995933,58,F,3,Graduate,Married,Less than $40K,Blue,53,5
721469433,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5
788386908,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3
717198633,53,F,2,College,Married,$40K - $60K,Blue,34,6
767695083,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3
711791583,52,F,1,Graduate,Single,Less than $40K,Blue,40,1
712315683,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1
710038008,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3
789129033,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5
718349058,49,M,3,High School,Married,$80K - $120K,Blue,39,3
789842283,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3
714513033,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6
714717483,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5
714900408,41,F,4,High School,Single,Less than $40K,Blue,31,3
719418933,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1
720115683,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6
779504058,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5
795979833,53,F,1,High School,Married,Less than $40K,Blue,47,6
717392358,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6
718640508,59,F,0,Graduate,Single,Less than $40K,Blue,46,4
803366358,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5
709230708,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3
781794708,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2
801383808,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4
710677608,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4
708217758,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5
714272658,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2
717469158,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6
711864783,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5
719407983,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4
710665533,42,F,5,Doctorate,Married,Unknown,Blue,23,4
716804283,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3
767294658,56,M,2,College,Single,$120K +,Blue,50,2
709122483,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3
708241233,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3
717860358,40,F,3,High School,Single,$40K - $60K,Blue,36,5
789337233,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6
720902133,58,M,1,High School,Single,$40K - $60K,Blue,46,4
721043058,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5
711870333,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6
708398283,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5
715878183,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4
719451483,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5
709110633,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5
721059033,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4
779912283,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5
717701733,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3
709913733,39,F,3,College,Married,Less than $40K,Blue,36,4
718768158,57,M,1,College,Single,$40K - $60K,Blue,48,3
721375308,48,M,3,High School,Married,$80K - $120K,Blue,36,5
711374283,47,M,3,High School,Single,$80K - $120K,Blue,42,4
822893133,56,F,1,Uneducated,Divorced,Unknown,Blue,52,6
778465533,54,F,0,College,Married,Less than $40K,Blue,40,3
712138983,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3
716920908,52,M,4,High School,Married,$80K - $120K,Blue,42,6
708095133,43,M,4,Unknown,Unknown,$120K +,Blue,34,5
711195558,59,M,1,College,Single,$40K - $60K,Blue,48,6
772735758,44,M,1,Unknown,Married,Unknown,Blue,34,6
712024908,56,F,1,College,Married,Less than $40K,Blue,36,6
778239933,45,F,4,Graduate,Married,Unknown,Blue,35,6
714893733,55,M,1,High School,Married,$80K - $120K,Blue,45,3
754886958,48,F,3,College,Divorced,$40K - $60K,Blue,41,4
710104908,56,F,5,College,Single,Less than $40K,Blue,43,4
710558883,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5
713827383,65,F,1,High School,Married,Less than $40K,Blue,36,3
720267033,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3
712049208,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3
708688608,62,F,1,High School,Married,Less than $40K,Blue,48,5
716223708,45,F,3,Uneducated,Single,Unknown,Blue,36,3
713217858,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5
819352983,49,M,3,Unknown,Unknown,$120K +,Blue,44,5
711019308,58,M,2,High School,Single,$60K - $80K,Blue,45,3
768600558,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4
710202783,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3
712899333,47,F,4,College,Single,Less than $40K,Blue,37,6
767036433,56,F,1,Graduate,Married,Less than $40K,Blue,49,5
793473033,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3
721232058,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41,6
719443683,50,M,1,Unknown,Single,$120K +,Blue,39,3
715449333,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5
717998058,26,M,0,Graduate,Single,Less than $40K,Blue,13,6
779610033,58,M,1,College,Married,$80K - $120K,Blue,47,3
827332983,46,M,3,High School,Single,$80K - $120K,Gold,42,3
721183983,48,M,4,High School,Married,$120K +,Blue,31,6
718426533,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4
710698233,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4
780253533,63,F,0,Unknown,Married,Less than $40K,Blue,49,5
793581933,50,M,3,High School,Single,$40K - $60K,Silver,44,4
719229708,41,F,1,High School,Single,$40K - $60K,Blue,31,6
715158483,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3
809296308,46,M,2,College,Single,$80K - $120K,Blue,41,4
778176108,61,M,0,High School,Single,$60K - $80K,Blue,51,4
796532958,59,F,0,Unknown,Married,Less than $40K,Blue,53,4
709345008,53,F,2,Doctorate,Married,Unknown,Blue,39,1
717049533,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5
719366358,51,M,3,High School,Married,$120K +,Blue,40,6
721417233,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3
711622683,48,M,4,Unknown,Single,$60K - $80K,Blue,30,4
714578283,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6
769574883,41,M,2,High School,Married,$40K - $60K,Blue,32,3
717643608,48,M,4,College,Married,$80K - $120K,Blue,36,3
709198158,50,F,4,Graduate,Single,Less than $40K,Blue,36,6
712419708,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6
709103358,39,F,2,College,Single,Less than $40K,Blue,36,6
716966808,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6
772264383,44,M,2,Graduate,Single,$120K +,Blue,33,4
721057758,61,F,1,Unknown,Married,Unknown,Blue,47,4
769137108,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37,3
717640083,59,M,1,High School,Married,$60K - $80K,Blue,36,3
716445783,42,F,2,Uneducated,Married,Unknown,Blue,31,4
708579633,40,M,4,Unknown,Divorced,$40K - $60K,Gold,28,4
718715583,65,M,2,Unknown,Married,Less than $40K,Blue,56,4
778686408,48,M,1,College,Married,$60K - $80K,Blue,29,4
715015683,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5
805254708,36,F,4,Unknown,Married,Unknown,Blue,31,5
710462433,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6
721342383,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6
720179883,40,M,4,College,Unknown,$80K - $120K,Blue,25,3
794977533,62,M,0,High School,Married,$60K - $80K,Blue,56,3
779445108,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6
718193958,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5
710955633,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6
716149383,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6
752604633,57,M,2,College,Married,$40K - $60K,Blue,50,2
713889933,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4
709446783,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3
789115833,44,M,4,High School,Single,$60K - $80K,Blue,32,5
711242058,48,M,4,Unknown,Single,$80K - $120K,Blue,36,1
787623858,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4
709040508,57,M,4,Uneducated,Married,$120K +,Blue,38,6
708864708,46,M,3,College,Unknown,$80K - $120K,Blue,36,4
717758583,40,M,3,High School,Unknown,$60K - $80K,Blue,36,4
715416633,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4
717956283,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5
721379433,44,M,4,Graduate,Married,$60K - $80K,Blue,28,6
712027683,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3
716027208,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4
720475233,50,F,2,High School,Married,Less than $40K,Blue,43,6
712275108,53,F,3,College,Married,$40K - $60K,Blue,33,4
718121658,56,M,1,College,Married,$60K - $80K,Blue,44,5
711593808,55,M,1,High School,Married,$60K - $80K,Blue,46,2
716222808,53,F,4,High School,Married,Less than $40K,Blue,36,6
718731183,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1
788779008,57,M,2,High School,Married,$60K - $80K,Blue,38,3
710404533,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6
711173058,56,F,2,Unknown,Married,Unknown,Blue,45,4
715383108,52,M,2,Graduate,Single,$120K +,Blue,44,5
711697158,60,M,0,Graduate,Married,Less than $40K,Blue,36,6
709186983,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,3
808964433,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4
711948333,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6
710541858,45,M,3,High School,Married,Less than $40K,Blue,33,6
713865333,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3
797707008,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6
713490483,61,M,0,Uneducated,Single,$80K - $120K,Blue,48,6
720370533,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3
779743908,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29,4
718675158,55,F,1,Unknown,Married,Less than $40K,Blue,36,4
710784333,57,M,2,Unknown,Married,$120K +,Blue,36,3
816596583,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6
717517758,57,F,0,High School,Married,$40K - $60K,Blue,45,3
712880283,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,3
753226158,34,F,2,Graduate,Married,Less than $40K,Blue,24,6
720605808,53,F,1,Graduate,Single,Less than $40K,Blue,36,2
758317233,35,F,1,College,Single,Unknown,Blue,28,4
711028308,44,F,4,Graduate,Married,Less than $40K,Blue,36,4
814852533,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3
711526533,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4
804403908,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4
716999883,51,M,4,High School,Married,$80K - $120K,Blue,41,5
716452083,56,F,4,Unknown,Married,Less than $40K,Blue,46,5
787599258,55,F,3,Graduate,Single,Less than $40K,Blue,29,6
714495258,26,M,0,College,Single,Less than $40K,Blue,36,4
717713283,42,F,3,Graduate,Married,Less than $40K,Blue,33,6
789317883,54,M,2,College,Married,$80K - $120K,Blue,44,4
714500883,44,F,3,Graduate,Married,Unknown,Blue,36,4
789467508,65,F,0,Graduate,Married,$40K - $60K,Blue,56,5
710317758,38,F,3,High School,Married,Unknown,Blue,29,4
711231558,58,M,3,High School,Married,$60K - $80K,Blue,40,6
716829483,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4
779713608,52,M,2,High School,Married,$120K +,Blue,36,5
711628458,45,F,3,Graduate,Married,Less than $40K,Blue,31,4
718943508,42,M,3,Unknown,Single,$80K - $120K,Blue,33,3
770724558,42,M,2,College,Married,$60K - $80K,Blue,28,6
783561558,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4
719309958,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4
788785083,44,F,3,College,Unknown,Less than $40K,Blue,25,6
780481308,37,F,3,Graduate,Married,Unknown,Blue,24,3
711757383,50,F,3,Unknown,Married,Less than $40K,Blue,42,4
787550808,51,M,2,Graduate,Married,$40K - $60K,Blue,40,5
779863533,37,M,1,Graduate,Married,$80K - $120K,Blue,21,6
714529233,36,F,2,Graduate,Married,Less than $40K,Blue,24,3
708177333,51,F,2,High School,Married,Less than $40K,Silver,36,5
812019933,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,3
708557358,43,M,2,College,Married,$60K - $80K,Blue,28,4
713580633,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6
711466533,43,F,2,Graduate,Married,Less than $40K,Blue,33,5
802276683,56,M,3,Graduate,Married,$80K - $120K,Blue,50,3
780913308,43,M,3,Unknown,Single,$60K - $80K,Blue,34,6
808897683,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3
719428308,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6
713010483,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6
717006333,54,M,3,High School,Married,$80K - $120K,Blue,36,6
787621158,33,M,2,Unknown,Married,$60K - $80K,Blue,25,6
716924058,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,3
720916683,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4
720923658,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5
712710708,55,M,2,High School,Single,$40K - $60K,Blue,36,5
718939083,54,F,2,Graduate,Married,Less than $40K,Blue,45,3
779519058,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3
719085933,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4
715124958,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5
712979133,55,M,4,High School,Married,$80K - $120K,Blue,41,2
712006308,45,F,0,College,Divorced,Less than $40K,Blue,35,6
710801133,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6
712490283,55,F,4,Graduate,Married,$40K - $60K,Blue,41,4
720071583,48,F,2,Unknown,Married,Less than $40K,Blue,36,5
717958833,46,M,4,Graduate,Married,$60K - $80K,Blue,35,5
812420358,61,F,0,Graduate,Married,Less than $40K,Blue,56,3
712370208,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,3
715940358,51,F,1,Graduate,Married,Less than $40K,Blue,42,6
715041333,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3
712797258,43,M,3,Graduate,Married,$120K +,Blue,33,3
769170558,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6
715884858,38,M,2,High School,Married,$80K - $120K,Blue,36,5
796343058,49,F,2,High School,Single,Less than $40K,Blue,43,4
783910008,37,F,0,Unknown,Married,Less than $40K,Blue,31,5
718888308,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4
785114808,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,4
709852908,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5
823528833,50,F,1,Unknown,Single,Less than $40K,Blue,46,4
719679858,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3
827108583,55,M,3,High School,Single,$120K +,Blue,51,3
787833333,44,M,3,College,Unknown,$80K - $120K,Blue,35,6
719781183,57,M,4,High School,Married,$80K - $120K,Blue,38,4
710429358,57,M,1,High School,Married,$40K - $60K,Blue,48,5
798792408,48,M,3,High School,Married,$80K - $120K,Blue,42,1
710280558,51,M,1,Graduate,Single,$60K - $80K,Blue,39,3
809825358,53,F,3,Uneducated,Married,Less than $40K,Blue,48,6
714451833,45,F,1,Doctorate,Single,Less than $40K,Blue,36,6
713943783,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,5
710706558,51,F,4,Graduate,Single,Less than $40K,Blue,42,3
713620308,46,F,2,High School,Married,Less than $40K,Blue,35,6
813453408,40,F,5,College,Married,Less than $40K,Blue,35,3
818248383,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,3
780106908,53,M,1,High School,Single,$80K - $120K,Blue,38,6
708938508,63,M,1,High School,Married,$40K - $60K,Blue,36,5
709671708,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,4
711204483,56,M,4,High School,Married,$60K - $80K,Blue,46,3
801728658,53,M,2,Graduate,Single,$60K - $80K,Blue,47,6
713945883,62,F,2,Graduate,Married,Less than $40K,Blue,52,4
779558733,50,F,4,Unknown,Married,Unknown,Silver,36,6
788370258,37,M,4,Graduate,Married,$60K - $80K,Blue,30,5
714927333,62,F,0,Graduate,Married,Unknown,Blue,52,6
710383158,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4
798007308,57,F,3,High School,Married,Unknown,Blue,51,6
711768858,55,M,2,High School,Married,$80K - $120K,Blue,36,3
714888633,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3
712650333,48,M,3,College,Married,$60K - $80K,Blue,37,3
719945433,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3
720310458,46,M,1,Unknown,Single,$120K +,Blue,32,5
718344033,47,M,2,College,Married,$120K +,Blue,35,4
715442958,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3
780326883,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3
711157833,56,F,3,Graduate,Single,$40K - $60K,Blue,36,4
719704308,56,F,4,High School,Married,$40K - $60K,Blue,36,5
708772308,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4
817663908,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5
780054258,40,M,5,Graduate,Unknown,$40K - $60K,Blue,25,6
709990983,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,6
818045958,46,M,4,Graduate,Single,$40K - $60K,Blue,41,5
716380683,36,F,3,High School,Married,Less than $40K,Blue,36,6
787480158,57,F,2,Unknown,Married,Less than $40K,Blue,45,4
778461408,38,M,1,High School,Married,$80K - $120K,Blue,23,4
713861733,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4
789291633,62,M,0,Graduate,Married,$60K - $80K,Blue,51,3
789513858,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2
778357458,44,F,5,Unknown,Single,Less than $40K,Blue,24,4
718325883,39,M,2,Uneducated,Single,$40K - $60K,Blue,32,6
720344658,38,M,2,College,Married,$80K - $120K,Blue,23,4
809292483,44,F,4,College,Married,Less than $40K,Blue,39,4
779791008,43,M,3,High School,Married,$80K - $120K,Blue,32,6
779557533,54,M,1,Post-Graduate,Single,$80K - $120K,Blue,40,6
795904233,38,F,3,Unknown,Single,Unknown,Blue,32,5
710573808,55,M,2,Unknown,Single,$60K - $80K,Blue,36,6
717418158,42,M,5,Unknown,Unknown,$120K +,Blue,36,4
771963708,56,M,3,Unknown,Married,$60K - $80K,Blue,45,5
712433508,59,F,1,Unknown,Married,Unknown,Blue,50,3
779320983,46,M,4,Uneducated,Single,$80K - $120K,Blue,28,4
718093233,55,F,2,Post-Graduate,Married,Less than $40K,Blue,45,3
719459358,52,M,1,Doctorate,Married,$120K +,Blue,41,4
717728808,39,F,2,Graduate,Married,Less than $40K,Blue,26,3
788701608,42,F,4,Graduate,Single,Less than $40K,Blue,26,5
778506633,43,F,4,College,Married,Less than $40K,Blue,23,6
719989008,47,F,1,High School,Unknown,Unknown,Blue,36,5
791839233,42,F,4,Unknown,Divorced,Unknown,Blue,36,5
716918508,39,M,1,College,Single,$40K - $60K,Blue,24,4
717321783,50,M,1,Uneducated,Single,$60K - $80K,Blue,45,5
799000008,57,M,2,Post-Graduate,Divorced,$120K +,Blue,51,4
721517208,41,M,4,Unknown,Married,Less than $40K,Blue,30,4
719068683,52,F,1,High School,Married,$40K - $60K,Blue,36,5
709120008,43,M,2,High School,Single,$60K - $80K,Blue,36,4
709117533,42,M,3,High School,Single,$80K - $120K,Blue,36,4
816594183,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6
789485433,42,M,4,College,Married,$80K - $120K,Blue,34,3
712881483,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5
712689333,38,M,2,Unknown,Single,$80K - $120K,Blue,28,4
771492408,40,F,2,Graduate,Married,Less than $40K,Blue,28,3
711668283,48,M,4,Uneducated,Married,$80K - $120K,Blue,37,5
772684833,32,F,1,Unknown,Married,Less than $40K,Blue,22,3
712960308,33,F,2,High School,Single,Less than $40K,Blue,36,4
713530833,58,M,2,Graduate,Married,$40K - $60K,Blue,48,2
756065433,26,M,0,Unknown,Single,$40K - $60K,Blue,19,5
710997183,46,M,0,Unknown,Married,$60K - $80K,Gold,36,3
711146358,39,F,1,Graduate,Married,Unknown,Blue,29,4
716144058,36,F,1,College,Single,$40K - $60K,Blue,25,6
778699908,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2
713571258,45,M,2,Unknown,Single,$60K - $80K,Silver,26,6
711676908,51,F,3,College,Married,Unknown,Blue,36,3
719315508,62,F,0,Unknown,Married,$40K - $60K,Blue,36,4
778623858,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,6
714665733,42,M,4,Graduate,Single,$60K - $80K,Blue,36,5
816089433,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3
716991933,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6
714534108,45,F,2,High School,Married,$40K - $60K,Blue,36,4
787456608,29,M,2,High School,Married,$80K - $120K,Blue,15,6
717090183,60,M,1,Doctorate,Married,$120K +,Blue,50,6
772782708,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5
710722908,53,M,3,Doctorate,Single,$120K +,Blue,36,3
795155433,45,M,3,Unknown,Married,$80K - $120K,Blue,38,6
